Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Pressure_kPa,Pressure_inHg,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
1/20/2025,1:25 AM,2.5,-8.5,44,NNE,11.1,25.58,935.66,93.57,27.63,0,0,0,0
1/20/2025,1:34 AM,2.17,-8.5,45,NNW,17.22,20.76,935.66,93.57,27.63,0,0,0,0
1/20/2025,1:40 AM,2.11,-8.28,46,,11.1,23.01,936,93.60,27.64,0,0,0,0
1/20/2025,1:54 AM,1.94,-8.39,46,,19.31,25.74,936,93.60,27.64,0,0,0,0
1/20/2025,1:58 AM,2.11,-8.44,46,North,13.84,23.65,936.34,93.63,27.65,0,0,0,0
1/20/2025,2:01 AM,1.89,-8.5,46,North,17.22,25.26,936.34,93.63,27.65,0,0,0,0
1/20/2025,2:08 AM,2.22,-8.61,45,NNW,16.73,28.48,936,93.60,27.64,0,0,0,0
1/20/2025,2:11 AM,2.44,-8.56,44,NNE,14.32,36.36,936.34,93.63,27.65,0,0,0,0
1/20/2025,2:24 AM,2.11,-8.28,46,North,19.15,28.64,936.68,93.67,27.66,0,0,0,0
1/20/2025,2:34 AM,1.83,-8.39,47,North,17.7,24.3,936.68,93.67,27.66,0,0,0,0
1/20/2025,2:39 AM,1.89,-8.22,47,North,16.57,22.2,936.68,93.67,27.66,0,0,0,0
1/20/2025,2:44 AM,1.61,-8.22,48,,14.48,21.56,937.01,93.70,27.67,0,0,0,0
1/20/2025,2:48 AM,1.5,-8.22,49,,12.23,18.02,937.01,93.70,27.67,0,0,0,0
1/20/2025,2:52 AM,1.28,-8.17,50,North,10.46,14.64,937.01,93.70,27.67,0,0,0,0
1/20/2025,2:59 AM,1.5,-8.06,49,NNE,11.1,18.66,937.01,93.70,27.67,0,0,0,0
1/20/2025,3:04 AM,1.22,-8.06,50,NNE,11.58,18.02,937.01,93.70,27.67,0,0,0,0
1/20/2025,3:06 AM,1.22,-8.06,50,North,12.55,22.04,936.68,93.67,27.66,0,0,0,0
1/20/2025,4:44 AM,-1.39,-8.56,58,South,2.74,6.28,937.69,93.77,27.69,0,0,0,0
1/20/2025,4:49 AM,-1.61,-8.78,58,SSE,1.13,3.38,937.69,93.77,27.69,0,0,0,0
1/20/2025,4:54 AM,-1.72,-8.61,60,ESE,3.38,4.67,937.69,93.77,27.69,0,0,0,0
1/20/2025,4:59 AM,-1.72,-8.83,58,East,5.15,7.08,937.69,93.77,27.69,0,0,0,0
1/20/2025,5:03 AM,-1.78,-8.78,59,ESE,8.21,9.98,938.03,93.80,27.70,0,0,0,0
1/20/2025,5:09 AM,-1.89,-8.83,59,East,6.44,8.85,938.03,93.80,27.70,0,0,0,0
1/20/2025,5:14 AM,-2.33,-8.89,61,ENE,6.6,8.21,938.03,93.80,27.70,0,0,0,0
1/20/2025,5:19 AM,-3.06,-9.11,63,ENE,7.4,10.62,938.03,93.80,27.70,0,0,0,0
1/20/2025,5:24 AM,-2.72,-8.89,63,East,8.53,12.87,938.03,93.80,27.70,0,0,0,0
1/20/2025,5:29 AM,-2.5,-8.78,62,ENE,7.72,10.46,938.03,93.80,27.70,0,0,0,0
1/20/2025,5:34 AM,-3.17,-9,64,ENE,7.56,10.14,938.03,93.80,27.70,0,0,0,0
1/20/2025,5:39 AM,-3.33,-9,65,ENE,8.37,10.46,938.03,93.80,27.70,0,0,0,0
1/20/2025,5:44 AM,-3.61,-9.06,66,East,9.01,11.42,938.37,93.84,27.71,0,0,0,0
1/20/2025,5:49 AM,-3.78,-9.11,67,NNE,9.81,12.55,938.37,93.84,27.71,0,0,0,0
1/20/2025,5:53 AM,-4.11,-9.11,68,NNE,7.88,10.3,938.37,93.84,27.71,0,0,0,0
1/20/2025,5:59 AM,-4.22,-9.22,68,ENE,6.76,8.37,938.37,93.84,27.71,0,0,0,0
1/20/2025,6:03 AM,-4.61,-9.33,69,ENE,7.24,9.01,938.37,93.84,27.71,0,0,0,0
1/20/2025,6:07 AM,-4.78,-9.39,70,SE,4.18,5.15,938.71,93.87,27.72,0,0,0,0
1/20/2025,6:14 AM,-4.61,-9.28,70,East,5.79,7.72,938.71,93.87,27.72,0,0,0,0
1/20/2025,6:19 AM,-4.06,-9.17,67,NE,1.93,5.47,938.71,93.87,27.72,0,0,0,0
1/20/2025,6:24 AM,-3.89,-9.11,67,ENE,4.99,7.4,938.71,93.87,27.72,0,0,0,0
1/20/2025,6:28 AM,-3.61,-9.11,66,ENE,5.63,7.88,938.71,93.87,27.72,0,0,0,0
1/20/2025,6:33 AM,-3.28,-8.94,65,East,4.18,6.44,938.71,93.87,27.72,0,0,0,0
1/20/2025,6:37 AM,-3.44,-9.06,65,NE,3.54,7.72,939.05,93.91,27.73,0,0,0,0
1/20/2025,6:44 AM,-3.11,-8.89,64,NE,9.17,11.58,939.05,93.91,27.73,0,0,0,0
1/20/2025,6:49 AM,-2.78,-8.83,63,ENE,9.49,13.03,939.05,93.91,27.73,0,0,0,0
1/20/2025,6:54 AM,-2.94,-8.94,63,ENE,8.69,10.94,939.05,93.91,27.73,0,0,0,0
1/20/2025,6:59 AM,-3.11,-9.17,63,East,9.33,11.58,939.05,93.91,27.73,0,0,0,0
1/20/2025,7:03 AM,-3.28,-9.06,65,East,7.4,9.98,939.05,93.91,27.73,0,0,0,0
1/20/2025,7:06 AM,-3.39,-9.22,64,East,9.33,11.58,939.05,93.91,27.73,0,0,0,0
1/20/2025,7:10 AM,-3.11,-9.17,63,East,7.24,11.58,939.05,93.91,27.73,0,0,0,0.1
1/20/2025,7:15 AM,-3.72,-9.33,65,East,6.92,7.24,938.71,93.87,27.72,0,0,0,0.3
1/20/2025,7:20 AM,-4.11,-9.33,67,ENE,4.99,7.24,939.05,93.91,27.73,0,0,0,0.8
1/20/2025,7:29 AM,-4,-9.39,66,NE,7.4,9.65,939.05,93.91,27.73,0,0,0,2.8
1/20/2025,7:34 AM,-3.39,-9.22,64,NNE,3.54,5.95,939.38,93.94,27.74,0,0,0,4.7
1/20/2025,7:39 AM,-3.61,-9.39,64,North,3.86,4.99,939.38,93.94,27.74,0,0,0,7
1/20/2025,7:44 AM,-3.94,-9.5,65,NNE,0.97,4.02,939.38,93.94,27.74,0,0,0,9.6
1/20/2025,7:49 AM,-4.44,-9.67,67,SE,1.61,3.22,939.38,93.94,27.74,0,0,0,12.1
1/20/2025,7:54 AM,-4.78,-9.56,69,SE,2.09,4.18,939.38,93.94,27.74,0,0,0,16.6
1/20/2025,7:59 AM,-4.56,-9.5,68,WSW,2.57,2.57,939.72,93.97,27.75,0,0,0,22.6
1/20/2025,8:04 AM,-4.56,-9.56,68,ESE,0.97,1.29,939.72,93.97,27.75,0,0,0,26.8
1/20/2025,8:09 AM,-4.06,-9.39,67,East,0.97,2.57,939.72,93.97,27.75,0,0,0,30.3
1/20/2025,8:13 AM,-3.78,-9,67,SE,0,1.45,940.06,94.01,27.76,0,0,0,34.1
1/20/2025,8:18 AM,-3.39,-8.72,67,SSE,0.97,0.97,939.72,93.97,27.75,0,0,0,38.8
1/20/2025,8:24 AM,-2.89,-8.39,66,East,3.22,4.18,940.06,94.01,27.76,0,0,0,44.8
1/20/2025,8:27 AM,-2.94,-8.22,67,SE,3.38,3.86,940.06,94.01,27.76,0,0,0,47.4
1/20/2025,8:33 AM,-2.28,-7.39,68,South,0,3.22,940.06,94.01,27.76,0,0,0,49.6
1/20/2025,8:38 AM,-1.61,-7.72,63,East,3.22,3.54,940.06,94.01,27.76,0,0,0,56.6
1/20/2025,8:42 AM,-1.56,-7.67,63,East,2.74,3.54,940.4,94.04,27.77,0,0,0,58.6
1/20/2025,8:49 AM,-0.89,-7.06,63,SSE,4.67,5.79,940.06,94.01,27.76,0,0,0,64
1/20/2025,8:59 AM,0.44,-7.17,57,SE,1.93,3.38,940.74,94.07,27.78,0,0,0,73.6
1/20/2025,9:04 AM,1.22,-6.56,56,SE,4.34,7.24,940.74,94.07,27.78,0,0,0,79.1
1/20/2025,9:07 AM,1.28,-6.94,54,SE,4.02,5.95,940.74,94.07,27.78,0,0,0,82.1
1/20/2025,9:14 AM,1.56,-7.28,52,East,3.54,5.63,940.74,94.07,27.78,0,0,0,87.4
1/20/2025,9:19 AM,1.61,-7.28,52,East,7.08,9.33,940.74,94.07,27.78,0,0,0,91.7
1/20/2025,9:24 AM,1.67,-7.28,52,ENE,6.44,9.49,940.74,94.07,27.78,0,0,0,96.1
1/20/2025,9:28 AM,1.72,-7.06,52,ENE,8.53,10.14,940.74,94.07,27.78,0,0,0,99.4
1/20/2025,9:34 AM,1.72,-7.33,51,East,7.08,11.1,940.74,94.07,27.78,0,0,0,102.1
1/20/2025,9:39 AM,1.78,-7.28,51,NNE,2.9,7.4,940.74,94.07,27.78,0,0,0,104.2
1/20/2025,9:44 AM,2.11,-7.11,50,WNW,2.57,4.67,941.08,94.11,27.79,0,0,0,104.9
1/20/2025,9:49 AM,2.06,-7.17,51,NW,2.74,5.15,941.08,94.11,27.79,0,0,0,104.4
1/20/2025,9:53 AM,2.28,-7.5,48,NW,3.06,5.79,940.74,94.07,27.78,0,0,0,107
1/20/2025,9:58 AM,3,-7.06,48,SSW,5.15,8.69,941.08,94.11,27.79,0,0,1,107.7
1/20/2025,10:04 AM,3,-7.22,47,West,4.83,6.6,941.08,94.11,27.79,0,0,0,81.3
1/20/2025,10:09 AM,2.89,-7.06,48,West,1.61,4.83,941.08,94.11,27.79,0,0,1,110.6
1/20/2025,10:13 AM,3.22,-7.33,46,WNW,4.99,7.08,941.42,94.14,27.80,0,0,1,110.7
1/20/2025,10:19 AM,3.44,-7.44,45,SW,1.93,5.95,941.42,94.14,27.80,0,0,1,111.7
1/20/2025,10:22 AM,3.83,-7.5,43,South,3.86,9.33,941.08,94.11,27.79,0,0,1,113.2
1/20/2025,10:27 AM,4.39,-7.39,42,SSE,0,3.22,941.42,94.14,27.80,0,0,1,115.2
1/20/2025,10:33 AM,4.61,-7,43,SSW,1.93,4.99,941.08,94.11,27.79,0,0,1,117.3
1/20/2025,10:38 AM,4.83,-7,42,SW,4.99,6.6,941.08,94.11,27.79,0,0,1,118.9
1/20/2025,10:44 AM,4.72,-7.11,42,SSE,3.7,5.95,941.08,94.11,27.79,0,0,1,121.2
1/20/2025,10:46 AM,4.67,-7.28,42,SSE,4.67,6.11,941.08,94.11,27.79,0,0,1,121.9
1/20/2025,10:51 AM,4.78,-7.06,42,SSW,5.47,5.47,941.08,94.11,27.79,0,0,1,123.5
1/20/2025,10:56 AM,5.39,-6.78,41,SW,2.09,6.92,941.08,94.11,27.79,0,0,1,125.7
1/20/2025,11:02 AM,5.17,-6.56,43,SSW,7.24,9.33,941.08,94.11,27.79,0,0,1,128.6
1/20/2025,11:12 AM,4.78,-6.44,44,SSW,8.21,11.1,941.08,94.11,27.79,0,0,1,134.1
1/20/2025,11:19 AM,4.78,-6.44,44,SW,4.02,6.11,940.74,94.07,27.78,0,0,1,138.6
1/20/2025,11:21 AM,4.89,-6.61,43,SSW,4.34,5.95,940.74,94.07,27.78,0,0,1,140.2
1/20/2025,11:26 AM,5.22,-6.67,42,South,7.24,9.65,940.74,94.07,27.78,0,0,1,143.6
1/20/2025,11:32 AM,5.22,-6.67,42,SSW,12.55,13.03,941.08,94.11,27.79,0,0,1,148.1
1/20/2025,11:39 AM,4.94,-6.89,42,NW,2.57,8.04,940.74,94.07,27.78,0,0,1,152.9
1/20/2025,11:44 AM,5.11,-6.89,42,WNW,4.51,7.24,940.74,94.07,27.78,0,0,1,156.4
1/20/2025,11:49 AM,5.33,-7,41,NW,4.83,8.53,940.74,94.07,27.78,0,0,1,160.3
1/20/2025,11:54 AM,5.56,-7.17,39,NNW,3.38,6.6,940.74,94.07,27.78,0,0,1,163.5
1/20/2025,11:59 AM,5.94,-6.83,39,South,2.09,5.47,940.4,94.04,27.77,0,0,1,167.3
1/20/2025,12:03 PM,6.44,-6.61,39,SW,2.9,7.24,940.4,94.04,27.77,0,0,1,169.9
1/20/2025,12:09 PM,6.5,-6.67,39,South,5.47,8.69,940.74,94.07,27.78,0,0,1,171.6
1/20/2025,12:14 PM,6.56,-6.17,40,SW,3.54,5.79,940.74,94.07,27.78,0,0,1,172.9
1/20/2025,12:19 PM,6.72,-6.5,38,South,7.24,11.26,940.4,94.04,27.77,0,0,1,174.7
1/20/2025,12:24 PM,6.33,-6.94,38,SSW,7.4,9.81,940.4,94.04,27.77,0,0,1,174.4
1/20/2025,12:28 PM,6.44,-7.06,37,SE,2.09,6.44,940.4,94.04,27.77,0,0,1,171.7
1/20/2025,12:33 PM,6.72,-7.11,37,South,4.67,8.69,940.4,94.04,27.77,0,0,1,170.6
1/20/2025,12:38 PM,6.89,-6.89,37,South,4.83,8.21,940.4,94.04,27.77,0,0,1,168
1/20/2025,12:43 PM,7.17,-6.78,36,South,6.76,9.81,940.06,94.01,27.76,0,0,1,165.3
1/20/2025,12:47 PM,7,-7.06,36,ENE,15.77,16.57,940.06,94.01,27.76,0,0,1,161.4
1/20/2025,12:54 PM,6.5,-7.17,37,ENE,3.54,10.78,940.06,94.01,27.76,0,0,1,159.1
1/20/2025,12:58 PM,6.67,-7.44,36,SSE,5.95,9.17,940.06,94.01,27.76,0,0,1,155.1
1/20/2025,1:03 PM,6.83,-6.33,39,SSE,12.07,13.52,939.72,93.97,27.75,0,0,1,150.8
1/20/2025,1:08 PM,6.94,-6.67,37,ESE,11.42,15.93,939.72,93.97,27.75,0,0,1,148.5
1/20/2025,1:14 PM,6.67,-6.83,37,ESE,7.08,14,939.38,93.94,27.74,0,0,1,145.2
1/20/2025,1:19 PM,6.61,-6.72,38,SE,8.85,15.12,939.72,93.97,27.75,0,0,1,142.1
1/20/2025,1:24 PM,6.78,-6.72,38,SSE,13.03,19.15,939.38,93.94,27.74,0,0,1,138.9
1/20/2025,1:29 PM,6.72,-6.83,37,SSE,8.21,18.18,939.38,93.94,27.74,0,0,1,136.1
1/20/2025,1:39 PM,6.78,-6.67,38,South,9.65,14.64,939.38,93.94,27.74,0,0,1,131.6
1/20/2025,1:44 PM,6.94,-6.28,38,South,9.01,17.86,939.38,93.94,27.74,0,0,1,128.8
1/20/2025,1:45 PM,7,-6.33,38,SSE,15.12,18.02,939.38,93.94,27.74,0,0,1,126.6
1/20/2025,1:51 PM,7.28,-6.67,37,SSE,10.94,13.03,939.38,93.94,27.74,0,0,1,124.6
1/20/2025,1:59 PM,7.11,-6.94,36,SE,9.49,15.29,939.05,93.91,27.73,0,0,1,122.6
1/20/2025,2:03 PM,6.89,-6.78,37,ENE,4.34,11.58,939.05,93.91,27.73,0,0,1,120.1
1/20/2025,2:07 PM,7.11,-6.94,36,South,8.69,11.91,938.71,93.87,27.72,0,0,1,118.6
1/20/2025,2:14 PM,7.28,-7,36,SSE,8.53,13.84,938.71,93.87,27.72,0,0,1,117.1
1/20/2025,2:24 PM,7.28,-7.28,35,SSE,5.79,11.75,938.71,93.87,27.72,0,0,1,114.4
1/20/2025,2:34 PM,7.61,-7.22,34,SSW,4.67,6.92,938.71,93.87,27.72,0,0,1,112.6
1/20/2025,2:43 PM,7.78,-7.5,33,NNW,4.02,7.56,938.71,93.87,27.72,0,0,1,114.1
1/20/2025,2:49 PM,8,-6.67,35,SSE,2.57,4.83,938.71,93.87,27.72,0,0,1,117.1
1/20/2025,2:54 PM,8.44,-6.89,33,SSE,4.99,6.6,938.71,93.87,27.72,0,0,1,117.4
1/20/2025,2:59 PM,8.33,-6.94,33,SSE,8.21,11.75,938.71,93.87,27.72,0,0,1,117.4
1/20/2025,3:04 PM,7.78,-7.28,34,ESE,8.21,10.46,938.37,93.84,27.71,0,0,1,113.9
1/20/2025,3:09 PM,7.5,-7.5,34,ESE,9.49,11.26,938.71,93.87,27.72,0,0,1,112.8
1/20/2025,3:13 PM,7.5,-7.33,34,SSE,9.17,12.55,938.71,93.87,27.72,0,0,0,103
1/20/2025,3:18 PM,7.61,-7.17,34,SE,7.72,10.3,938.71,93.87,27.72,0,0,0,99.9
1/20/2025,3:24 PM,7.67,-7.22,34,SSE,8.21,11.26,938.71,93.87,27.72,0,0,0,90.8
1/20/2025,3:29 PM,7.33,-7.33,34,SSE,12.23,16.41,938.71,93.87,27.72,0,0,0,75.1
1/20/2025,3:34 PM,7.22,-7.5,34,SSE,8.04,12.23,938.71,93.87,27.72,0,0,0,79.1
1/20/2025,3:38 PM,7.39,-7.28,35,SSE,8.53,12.23,938.71,93.87,27.72,0,0,0,78.4
1/20/2025,3:44 PM,7.17,-7.61,34,SE,10.46,13.52,938.71,93.87,27.72,0,0,0,70.4
1/20/2025,3:46 PM,7,-7.39,35,SE,6.11,10.78,938.71,93.87,27.72,0,0,0,65
1/20/2025,3:54 PM,7.22,-7.61,34,South,6.11,8.21,938.71,93.87,27.72,0,0,0,60.5
1/20/2025,3:59 PM,7.22,-7.44,34,SE,6.11,9.17,938.71,93.87,27.72,0,0,0,59.1
1/20/2025,4:03 PM,7.06,-7.72,34,SSE,6.76,8.85,938.71,93.87,27.72,0,0,0,40.7
1/20/2025,4:08 PM,6.89,-7.89,34,SE,6.92,8.69,938.71,93.87,27.72,0,0,0,38.5
1/20/2025,4:10 PM,6.78,-8,34,SE,4.67,8.69,938.71,93.87,27.72,0,0,0,35.4
1/20/2025,4:19 PM,6.67,-7.89,35,East,5.79,8.21,938.71,93.87,27.72,0,0,0,33.5
1/20/2025,4:29 PM,6.78,-7.61,35,SSE,3.86,4.67,939.05,93.91,27.73,0,0,0,31.2
1/20/2025,4:33 PM,6.78,-7.44,36,SSE,3.38,3.54,938.71,93.87,27.72,0,0,0,25
1/20/2025,4:38 PM,6.39,-7.61,36,SSE,0.97,2.41,939.05,93.91,27.73,0,0,0,20.8
1/20/2025,4:44 PM,6.17,-7.44,37,SSE,1.29,2.57,939.05,93.91,27.73,0,0,0,18.3
1/20/2025,4:49 PM,5.72,-7.44,38,SSE,1.93,2.57,939.05,93.91,27.73,0,0,0,15.4
1/20/2025,4:54 PM,5.33,-7.5,39,SSW,0.64,2.09,939.05,93.91,27.73,0,0,0,13.3
1/20/2025,4:59 PM,5,-7.61,40,South,1.77,2.74,939.05,93.91,27.73,0,0,0,10.9
1/20/2025,5:03 PM,4.39,-7.67,41,SSE,3.06,3.54,939.05,93.91,27.73,0,0,0,7.7
1/20/2025,5:09 PM,2.89,-7.61,46,SSE,2.09,3.22,938.71,93.87,27.72,0,0,0,3.6
1/20/2025,5:14 PM,2.5,-7.56,47,SSE,3.7,4.18,939.05,93.91,27.73,0,0,0,3.4
1/20/2025,5:18 PM,1.89,-7.94,48,SSE,4.99,5.47,938.71,93.87,27.72,0,0,0,1.3
1/20/2025,5:24 PM,1.72,-7.72,50,SE,2.74,4.02,939.05,93.91,27.73,0,0,0,0.7
1/20/2025,5:29 PM,1.28,-7.78,51,ESE,1.61,2.57,939.05,93.91,27.73,0,0,0,0.4
1/20/2025,5:34 PM,0.78,-8,52,ESE,1.93,2.9,939.05,93.91,27.73,0,0,0,0.2
1/20/2025,5:39 PM,0.33,-8.17,53,NE,3.06,4.18,939.05,93.91,27.73,0,0,0,0
1/20/2025,5:43 PM,-0.56,-8.22,56,NE,3.86,4.83,939.38,93.94,27.74,0,0,0,0
1/20/2025,5:48 PM,-0.89,-7.89,59,NNE,4.34,4.67,939.38,93.94,27.74,0,0,0,0
1/20/2025,5:50 PM,-0.78,-7.78,59,NE,4.67,5.47,939.05,93.91,27.73,0,0,0,0
1/20/2025,6:18 PM,-2.22,-7.89,65,SE,3.54,5.47,939.38,93.94,27.74,0,0,0,0
1/20/2025,6:22 PM,-1.72,-7.83,63,SSE,2.57,6.11,939.38,93.94,27.74,0,0,0,0
1/20/2025,6:29 PM,-1.5,-7.61,63,SE,0.64,2.74,939.38,93.94,27.74,0,0,0,0
1/20/2025,6:34 PM,-1.89,-7.94,63,ENE,2.25,2.74,939.38,93.94,27.74,0,0,0,0
1/20/2025,6:38 PM,-2.61,-8.44,64,ENE,3.22,4.02,939.38,93.94,27.74,0,0,0,0
1/20/2025,6:44 PM,-3.39,-8.06,70,East,2.25,3.54,939.72,93.97,27.75,0,0,0,0
1/20/2025,6:49 PM,-3.44,-7.78,72,East,4.18,5.31,939.72,93.97,27.75,0,0,0,0
1/20/2025,6:54 PM,-3.61,-8.11,71,NE,4.02,5.47,939.72,93.97,27.75,0,0,0,0
1/20/2025,6:59 PM,-4.39,-8.67,72,NE,5.95,6.76,939.72,93.97,27.75,0,0,0,0
1/20/2025,7:00 PM,-4.72,-8.83,73,NE,3.22,6.11,939.72,93.97,27.75,0,0,0,0
1/20/2025,7:09 PM,-5.06,-8.83,75,East,2.09,3.7,939.72,93.97,27.75,0,0,0,0
1/20/2025,7:13 PM,-5.06,-8.61,76,East,0.48,2.41,939.72,93.97,27.75,0,0,0,0
1/20/2025,7:19 PM,-5.22,-8.44,78,ENE,1.13,2.41,940.06,94.01,27.76,0,0,0,0
1/20/2025,7:23 PM,-5.22,-8.5,78,NE,2.41,2.74,940.06,94.01,27.76,0,0,0,0
1/20/2025,7:29 PM,-5.22,-8.89,76,NE,4.18,4.83,939.72,93.97,27.75,0,0,0,0
1/20/2025,7:34 PM,-5,-8.5,76,NE,5.31,6.6,940.06,94.01,27.76,0,0,0,0
1/20/2025,7:37 PM,-4.56,-8.39,75,ENE,4.99,7.4,940.06,94.01,27.76,0,0,0,0
1/20/2025,7:44 PM,-4.78,-8.39,76,ENE,4.51,6.11,940.06,94.01,27.76,0,0,0,0
1/20/2025,7:47 PM,-4.78,-8.56,75,SE,4.02,4.83,940.06,94.01,27.76,0,0,0,0
1/20/2025,7:54 PM,-5.28,-8.67,77,SSE,3.7,4.34,940.06,94.01,27.76,0,0,0,0
1/20/2025,7:59 PM,-5.22,-8.78,76,SE,2.9,3.7,940.06,94.01,27.76,0,0,0,0
1/20/2025,8:04 PM,-5.17,-8.67,76,SE,1.45,3.06,940.06,94.01,27.76,0,0,0,0
1/20/2025,8:09 PM,-5.11,-8.61,77,East,2.57,3.06,940.06,94.01,27.76,0,0,0,0
1/20/2025,8:13 PM,-5,-8.44,77,ESE,3.7,4.34,940.06,94.01,27.76,0,0,0,0
1/20/2025,8:19 PM,-4.89,-8.44,76,SE,6.28,7.72,940.06,94.01,27.76,0,0,0,0
1/20/2025,8:24 PM,-4.83,-8.5,75,SE,7.08,8.04,940.06,94.01,27.76,0,0,0,0
1/20/2025,8:29 PM,-4.83,-8.56,75,SE,6.92,9.17,940.06,94.01,27.76,0,0,0,0
1/20/2025,8:34 PM,-4.56,-8.11,76,ESE,5.15,6.44,940.06,94.01,27.76,0,0,0,0
1/20/2025,8:38 PM,-4.39,-7.72,77,ESE,4.18,7.56,940.06,94.01,27.76,0,0,0,0
1/20/2025,8:44 PM,-4,-7.5,77,ESE,1.61,3.7,940.06,94.01,27.76,0,0,0,0
1/20/2025,8:47 PM,-4.33,-7.72,77,ENE,2.9,3.38,940.06,94.01,27.76,0,0,0,0
1/20/2025,8:54 PM,-5.22,-8.11,80,ENE,3.06,4.02,940.4,94.04,27.77,0,0,0,0
1/20/2025,8:59 PM,-5.44,-8.39,80,ENE,3.22,4.18,940.4,94.04,27.77,0,0,0,0
1/20/2025,9:02 PM,-5.28,-8.17,80,SE,4.34,4.34,940.06,94.01,27.76,0,0,0,0
1/20/2025,9:09 PM,-5.67,-8.5,80,ENE,3.22,4.83,940.4,94.04,27.77,0,0,0,0
1/20/2025,9:14 PM,-5.67,-8.06,84,NE,2.74,3.22,940.4,94.04,27.77,0,0,0,0
1/20/2025,9:23 PM,-6.22,-9.17,80,WSW,0,2.09,940.74,94.07,27.78,0,0,0,0
1/20/2025,9:29 PM,-6.39,-8.94,82,South,1.45,4.67,940.74,94.07,27.78,0,0,0,0
1/20/2025,9:33 PM,-6.28,-8.67,83,ENE,3.22,4.02,940.4,94.04,27.77,0,0,0,0
1/20/2025,9:38 PM,-6.17,-8.67,83,East,2.74,3.54,940.74,94.07,27.78,0,0,0,0
1/20/2025,9:44 PM,-6.22,-8.72,83,SE,5.15,6.11,940.74,94.07,27.78,0,0,0,0
1/20/2025,9:49 PM,-6.11,-8.39,84,SE,5.79,6.92,940.74,94.07,27.78,0,0,0,0
1/20/2025,9:52 PM,-5.78,-8.17,83,ESE,4.99,6.92,940.74,94.07,27.78,0,0,0,0
1/20/2025,9:59 PM,-5.22,-7.89,82,SE,5.95,6.92,940.74,94.07,27.78,0,0,0,0
1/20/2025,10:03 PM,-4.89,-7.78,80,SE,4.99,6.44,940.74,94.07,27.78,0,0,0,0
1/20/2025,10:06 PM,-5,-7.72,81,SE,7.24,7.88,940.74,94.07,27.78,0,0,0,0
1/20/2025,10:13 PM,-5.56,-8.17,82,SE,7.56,8.69,940.74,94.07,27.78,0,0,0,0
1/20/2025,10:24 PM,-4.89,-7.72,81,NNE,1.61,4.18,941.08,94.11,27.79,0,0,0,0
1/20/2025,10:29 PM,-5.17,-8.11,80,NNE,3.86,5.79,941.08,94.11,27.79,0,0,0,0
1/20/2025,10:34 PM,-5.83,-8.5,81,NNE,1.61,3.54,941.08,94.11,27.79,0,0,0,0
1/20/2025,10:39 PM,-6.22,-8.78,82,SE,4.18,4.99,941.08,94.11,27.79,0,0,0,0
1/20/2025,10:44 PM,-6.89,-9.22,84,SE,6.76,7.72,941.08,94.11,27.79,0,0,0,0
1/20/2025,10:49 PM,-7.33,-9.33,86,ESE,4.99,7.56,941.08,94.11,27.79,0,0,0,0
1/20/2025,10:54 PM,-7.06,-8.72,88,ESE,6.28,7.4,941.08,94.11,27.79,0,0,0,0
1/20/2025,10:59 PM,-6.56,-8.78,85,ESE,4.83,7.08,941.08,94.11,27.79,0,0,0,0
1/20/2025,11:09 PM,-6.94,-9,85,NE,6.92,7.72,941.08,94.11,27.79,0,0,0,0
1/20/2025,11:14 PM,-6.89,-9.06,85,NE,2.57,5.79,941.42,94.14,27.80,0,0,0,0
1/20/2025,11:19 PM,-7.17,-9.28,85,South,2.25,2.57,941.08,94.11,27.79,0,0,0,0
1/20/2025,11:24 PM,-7.5,-9.44,86,SE,3.22,3.54,941.08,94.11,27.79,0,0,0,0
1/20/2025,11:29 PM,-7.78,-9.56,87,ENE,3.22,4.34,941.08,94.11,27.79,0,0,0,0
1/20/2025,11:34 PM,-7.83,-9.56,87,ESE,3.38,4.67,941.08,94.11,27.79,0,0,0,0
1/20/2025,11:38 PM,-7.89,-9.5,88,ENE,4.51,4.99,941.08,94.11,27.79,0,0,0,0
1/20/2025,11:44 PM,-8,-9.94,86,ENE,2.9,4.02,941.08,94.11,27.79,0,0,0,0
1/20/2025,11:49 PM,-8.17,-9.94,87,NE,0.48,2.57,941.08,94.11,27.79,0,0,0,0
1/20/2025,11:54 PM,-8.22,-9.94,87,ESE,1.77,2.74,941.08,94.11,27.79,0,0,0,0
1/20/2025,11:59 PM,-8.28,-9.89,88,ESE,3.22,4.02,941.08,94.11,27.79,0,0,0,0
1/21/2025,12:03 AM,-8.28,-9.78,89,ESE,1.93,3.38,941.08,94.11,27.79,0,0,0,0
1/21/2025,12:09 AM,-8.22,-9.78,89,NE,3.06,3.86,941.08,94.11,27.79,0,0,0,0
1/21/2025,12:13 AM,-8.11,-9.89,87,NE,4.02,4.67,941.08,94.11,27.79,0,0,0,0
1/21/2025,12:22 AM,-8.39,-10.17,87,ENE,2.09,3.06,940.74,94.07,27.78,0,0,0,0
1/21/2025,12:29 AM,-8.67,-10.33,88,East,0,2.57,940.74,94.07,27.78,0,0,0,0
1/21/2025,12:34 AM,-8.72,-10.33,88,SE,1.45,2.74,940.74,94.07,27.78,0,0,0,0
